"568","2987","6","8","13732","VLAN-5","http://youtu.be/7D3Q3XrWK5Q；http://v.youku.com/v_show/id_XNzQ1MDIxNzUy.html"
"568","2987","6","10","13733","VLAN-6","http://youtu.be/9cOOd5OtpMA；http://v.youku.com/v_show/id_XNzQ1MDIwMDY4.html"
"568","2987","6","12","13734","VLAN-7","http://youtu.be/EyJw9a5AlDk；http://v.youku.com/v_show/id_XNzQ1MDIzNDQ0.html"
"568","2987","6","14","13735","VLAN-8","http://youtu.be/Uf8oFAtu7N4；http://v.youku.com/v_show/id_XNzQ1MDI0MTU2.html"
"568","2987","6","16","13736","VLAN-9","http://youtu.be/kJOXTDlR67A；http://v.youku.com/v_show/id_XNzQ1MDE3ODMy.html"
"568","2987","6","17","13737","VLAN-10","http://youtu.be/Ns6QBppslDI；http://v.youku.com/v_show/id_XNzQ1MDI0NzMy.html"
"568","2988","7","1","13742","Reliable Transmission-1","http://youtu.be/Hru_HipCnnU；http://v.youku.com/v_show/id_XNzQ1MDczODky.html"
"568","2988","7","3","13743","Reliable Transmission-2","http://youtu.be/QiTntfLER8I；http://v.youku.com/v_show/id_XNzQ1MDc0NTgw.html"
"568","2988","7","5","13744","Reliable Transmission-3","http://youtu.be/JtUPY6a0FfE；http://v.youku.com/v_show/id_XNzQ1MDc5NTE2.html"
"568","2988","7","7","13745","Reliable Transmission-4.5","http://youtu.be/AE17ze4Tlo8；http://v.youku.com/v_show/id_XNzQ1MDgwOTky.html"
"568","2988","7","9","13746","Reliable Transmission-6","http://youtu.be/4GBeC0G-83w；http://v.youku.com/v_show/id_XNzQ1MDY3MDU2.html"
"568","2988","7","11","13747","Reliable Transmission-7","http://youtu.be/YVPSKXZB0Rk；http://v.youku.com/v_show/id_XNzQ1MDgwNTc2.html"
"568","2988","7","13","13748","Reliable Transmission-8","http://youtu.be/SpQnWVJWoY8；http://v.youku.com/v_show/id_XNzQ1MDc1NDcy.html"
"568","2988","7","15","13749","Reliable Transmission-9,10","http://youtu.be/Rd_FztzSap8；http://v.youku.com/v_show/id_XNzQ1MDgyMzY0.html"
"568","2989","8","1","13758","Internetworking-1","http://youtu.be/fOt_BHgIcD8；http://v.youku.com/v_show/id_XNzQ1MDgxNjEy.html"
"568","2989","8","3","13759","Internetworking-2","http://youtu.be/eEkbkwnqPqU；http://v.youku.com/v_show/id_XNzQ1MDgwNzY4.html"
"568","2989","8","5","13760","Internetworking-3","http://youtu.be/tNMDuMezkKw；http://v.youku.com/v_show/id_XNzQ1MDgyNTUy.html"
"568","2989","8","6","13761","Internetworking-4","http://youtu.be/k2WRQ-0a2Ys；http://v.youku.com/v_show/id_XNzQ1MDgwMzky.html"
"568","2989","8","8","13762","Internetworking-5","http://youtu.be/Q9nQKJ71Nko；http://v.youku.com/v_show/id_XNzQ1MDczMDY4.html"
